"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2019-05-11,NA,NA
"D04","CUPE","101",2019-05-12,NA,NA
"D04","CUPE","101",2019-05-13,NA,NA
"D04","CUPE","101",2019-05-14,NA,NA
"D04","CUPE","101",2019-05-15,NA,NA
"D04","CUPE","101",2019-05-16,NA,NA
"D04","CUPE","101",2019-05-17,NA,NA
"D04","CUPE","101",2019-05-18,NA,NA
"D04","CUPE","101",2019-05-19,NA,NA
"D04","CUPE","101",2019-05-20,NA,NA
"D04","CUPE","101",2019-05-21,24.3998053097345,24.594
"D04","CUPE","101",2019-05-22,24.1171458333333,24.1575
"D04","CUPE","101",2019-05-23,24.0355555555556,24.111
"D04","CUPE","101",2019-05-24,24.0115034722222,23.935
"D04","CUPE","101",2019-05-25,23.8813346153846,23.924
"D04","CUPE","101",2019-05-26,23.7352204724409,23.7305
"D04","CUPE","101",2019-05-27,24.0652118055556,23.9695
"D04","CUPE","101",2019-05-28,23.8821904761905,23.887
"D04","CUPE","101",2019-05-29,24.0241967213115,24.053
"D04","CUPE","101",2019-05-30,23.682875,23.688
"D04","CUPE","101",2019-05-31,23.3456363636364,23.3055
"D04","CUPE","101",2019-06-01,24.2272142857143,24.2055
"D04","CUPE","101",2019-06-02,23.5363786407767,23.548
"D04","CUPE","101",2019-06-03,NA,NA
"D04","CUPE","101",2019-06-04,24.3544179104478,24.5655
"D04","CUPE","101",2019-06-05,24.2051145833333,24.1645
"D04","CUPE","101",2019-06-06,24.37934375,24.224
"D04","CUPE","101",2019-06-07,24.4406423611111,24.437
"D04","CUPE","101",2019-06-08,24.3017118055556,24.4065
"D04","CUPE","101",2019-06-09,24.3819305555556,24.284
"D04","CUPE","101",2019-06-10,24.5528055555556,24.416
"D04","CUPE","101",2019-06-11,24.3987847222222,24.515
"D04","CUPE","101",2019-06-12,24.1206215277778,24.203
"D04","CUPE","101",2019-06-13,24.013875,24.0305
"D04","CUPE","101",2019-06-14,23.8609652777778,23.932
"D04","CUPE","101",2019-06-15,23.9027291666667,23.8965
"D04","CUPE","101",2019-06-16,23.7895669291339,23.789
"D04","CUPE","101",2019-06-17,24.8943181818182,25.018
"D04","CUPE","101",2019-06-18,24.4753394833948,24.494
"D04","CUPE","101",2019-06-19,24.7391215277778,24.6455
"D04","CUPE","101",2019-06-20,24.9467013888889,24.8935
"D04","CUPE","101",2019-06-21,25.2495416666667,25.1265
"D04","CUPE","101",2019-06-22,25.1629479166667,25.192
"D04","CUPE","101",2019-06-23,25.0602118055556,25.0925
"D04","CUPE","101",2019-06-24,24.9170416666667,25.055
"D04","CUPE","101",2019-06-25,24.9070451388889,24.917
"D04","CUPE","101",2019-06-26,24.7184166666667,24.67
"D04","CUPE","101",2019-06-27,24.2180694444444,24.288
"D04","CUPE","101",2019-06-28,24.419125,24.101
"D04","CUPE","101",2019-06-29,24.8934965277778,24.7355
"D04","CUPE","101",2019-06-30,24.9245520833333,24.993
"D04","CUPE","101",2019-07-01,24.8269861111111,24.912
