"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","wTemp","date","time"
"D01","HOPB","102","100",2019-10-01 17:45:00,2019-10-01 17:50:00,15.77,2019-10-01,"17:45:00"
"D01","HOPB","102","100",2019-10-01 17:50:00,2019-10-01 17:55:00,15.743,2019-10-01,"17:50:00"
"D01","HOPB","102","100",2019-10-01 17:55:00,2019-10-01 18:00:00,15.739,2019-10-01,"17:55:00"
"D01","HOPB","102","100",2019-10-01 18:00:00,2019-10-01 18:05:00,15.795,2019-10-01,"18:00:00"
"D01","HOPB","102","100",2019-10-01 18:05:00,2019-10-01 18:10:00,15.766,2019-10-01,"18:05:00"
"D01","HOPB","102","100",2019-10-01 18:10:00,2019-10-01 18:15:00,15.779,2019-10-01,"18:10:00"
"D01","HOPB","102","100",2019-10-01 18:15:00,2019-10-01 18:20:00,15.84,2019-10-01,"18:15:00"
"D01","HOPB","102","100",2019-10-01 18:20:00,2019-10-01 18:25:00,15.917,2019-10-01,"18:20:00"
"D01","HOPB","102","100",2019-10-01 18:25:00,2019-10-01 18:30:00,16.113,2019-10-01,"18:25:00"
"D01","HOPB","102","100",2019-10-01 18:30:00,2019-10-01 18:35:00,16.108,2019-10-01,"18:30:00"
"D01","HOPB","102","100",2019-10-03 17:30:00,2019-10-03 17:35:00,12.076,2019-10-03,"17:30:00"
"D01","HOPB","102","100",2019-10-03 17:35:00,2019-10-03 17:40:00,12.097,2019-10-03,"17:35:00"
"D01","HOPB","102","100",2019-10-03 17:40:00,2019-10-03 17:45:00,12.105,2019-10-03,"17:40:00"
"D01","HOPB","102","100",2019-10-03 17:45:00,2019-10-03 17:50:00,12.111,2019-10-03,"17:45:00"
"D01","HOPB","102","100",2019-10-03 17:50:00,2019-10-03 17:55:00,12.113,2019-10-03,"17:50:00"
"D01","HOPB","102","100",2019-10-03 17:55:00,2019-10-03 18:00:00,12.134,2019-10-03,"17:55:00"
"D01","HOPB","102","100",2019-10-03 18:00:00,2019-10-03 18:05:00,12.113,2019-10-03,"18:00:00"
"D01","HOPB","102","100",2019-10-03 18:05:00,2019-10-03 18:10:00,12.126,2019-10-03,"18:05:00"
"D01","HOPB","102","100",2019-10-03 18:10:00,2019-10-03 18:15:00,12.151,2019-10-03,"18:10:00"
"D01","HOPB","102","100",2019-10-03 18:15:00,2019-10-03 18:20:00,12.144,2019-10-03,"18:15:00"
"D01","HOPB","102","100",2019-10-03 18:20:00,2019-10-03 18:25:00,12.145,2019-10-03,"18:20:00"
"D01","HOPB","102","100",2019-10-03 18:25:00,2019-10-03 18:30:00,12.139,2019-10-03,"18:25:00"
"D01","HOPB","102","100",2019-10-03 18:30:00,2019-10-03 18:35:00,12.134,2019-10-03,"18:30:00"
"D01","HOPB","111","100",2019-10-01 17:30:00,2019-10-01 17:35:00,13.565,2019-10-01,"17:30:00"
"D01","HOPB","111","100",2019-10-01 17:35:00,2019-10-01 17:40:00,13.611,2019-10-01,"17:35:00"
"D01","HOPB","111","100",2019-10-01 17:40:00,2019-10-01 17:45:00,13.656,2019-10-01,"17:40:00"
"D01","HOPB","111","100",2019-10-01 17:45:00,2019-10-01 17:50:00,13.687,2019-10-01,"17:45:00"
"D01","HOPB","111","100",2019-10-01 17:50:00,2019-10-01 17:55:00,13.705,2019-10-01,"17:50:00"
"D01","HOPB","111","100",2019-10-01 17:55:00,2019-10-01 18:00:00,13.749,2019-10-01,"17:55:00"
"D01","HOPB","111","100",2019-10-01 18:00:00,2019-10-01 18:05:00,13.795,2019-10-01,"18:00:00"
"D01","HOPB","111","100",2019-10-01 18:05:00,2019-10-01 18:10:00,13.84,2019-10-01,"18:05:00"
"D01","HOPB","111","100",2019-10-01 18:10:00,2019-10-01 18:15:00,13.878,2019-10-01,"18:10:00"
"D01","HOPB","111","100",2019-10-01 18:15:00,2019-10-01 18:20:00,13.914,2019-10-01,"18:15:00"
"D01","HOPB","111","100",2019-10-01 18:20:00,2019-10-01 18:25:00,13.956,2019-10-01,"18:20:00"
"D01","HOPB","111","100",2019-10-01 18:25:00,2019-10-01 18:30:00,14.002,2019-10-01,"18:25:00"
"D01","HOPB","111","100",2019-10-01 18:30:00,2019-10-01 18:35:00,14.06,2019-10-01,"18:30:00"
"D01","HOPB","111","100",2019-10-03 17:30:00,2019-10-03 17:35:00,10.81,2019-10-03,"17:30:00"
"D01","HOPB","111","100",2019-10-03 17:35:00,2019-10-03 17:40:00,10.811,2019-10-03,"17:35:00"
"D01","HOPB","111","100",2019-10-03 17:40:00,2019-10-03 17:45:00,10.817,2019-10-03,"17:40:00"
"D01","HOPB","111","100",2019-10-03 17:45:00,2019-10-03 17:50:00,10.818,2019-10-03,"17:45:00"
"D01","HOPB","111","100",2019-10-03 17:50:00,2019-10-03 17:55:00,10.824,2019-10-03,"17:50:00"
"D01","HOPB","111","100",2019-10-03 17:55:00,2019-10-03 18:00:00,10.829,2019-10-03,"17:55:00"
"D01","HOPB","111","100",2019-10-03 18:00:00,2019-10-03 18:05:00,10.831,2019-10-03,"18:00:00"
"D01","HOPB","111","100",2019-10-03 18:05:00,2019-10-03 18:10:00,10.834,2019-10-03,"18:05:00"
"D01","HOPB","111","100",2019-10-03 18:10:00,2019-10-03 18:15:00,10.838,2019-10-03,"18:10:00"
"D01","HOPB","111","100",2019-10-03 18:15:00,2019-10-03 18:20:00,10.841,2019-10-03,"18:15:00"
"D01","HOPB","111","100",2019-10-03 18:20:00,2019-10-03 18:25:00,10.842,2019-10-03,"18:20:00"
"D01","HOPB","111","100",2019-10-03 18:25:00,2019-10-03 18:30:00,10.841,2019-10-03,"18:25:00"
"D01","HOPB","111","100",2019-10-03 18:30:00,2019-10-03 18:35:00,10.836,2019-10-03,"18:30:00"
"D01","HOPB","112","100",2019-10-01 17:30:00,2019-10-01 17:35:00,14.522,2019-10-01,"17:30:00"
"D01","HOPB","112","100",2019-10-01 17:35:00,2019-10-01 17:40:00,14.543,2019-10-01,"17:35:00"
"D01","HOPB","112","100",2019-10-01 17:40:00,2019-10-01 17:45:00,14.574,2019-10-01,"17:40:00"
"D01","HOPB","112","100",2019-10-01 17:45:00,2019-10-01 17:50:00,14.606,2019-10-01,"17:45:00"
"D01","HOPB","112","100",2019-10-01 17:50:00,2019-10-01 17:55:00,14.641,2019-10-01,"17:50:00"
"D01","HOPB","112","100",2019-10-01 17:55:00,2019-10-01 18:00:00,14.67,2019-10-01,"17:55:00"
"D01","HOPB","112","100",2019-10-01 18:00:00,2019-10-01 18:05:00,14.71,2019-10-01,"18:00:00"
"D01","HOPB","112","100",2019-10-01 18:05:00,2019-10-01 18:10:00,14.761,2019-10-01,"18:05:00"
"D01","HOPB","112","100",2019-10-01 18:10:00,2019-10-01 18:15:00,14.806,2019-10-01,"18:10:00"
"D01","HOPB","112","100",2019-10-01 18:15:00,2019-10-01 18:20:00,14.85,2019-10-01,"18:15:00"
"D01","HOPB","112","100",2019-10-01 18:20:00,2019-10-01 18:25:00,14.886,2019-10-01,"18:20:00"
"D01","HOPB","112","100",2019-10-01 18:25:00,2019-10-01 18:30:00,14.927,2019-10-01,"18:25:00"
"D01","HOPB","112","100",2019-10-01 18:30:00,2019-10-01 18:35:00,14.975,2019-10-01,"18:30:00"
"D01","HOPB","112","100",2019-10-03 17:30:00,2019-10-03 17:35:00,11.948,2019-10-03,"17:30:00"
"D01","HOPB","112","100",2019-10-03 17:35:00,2019-10-03 17:40:00,11.964,2019-10-03,"17:35:00"
"D01","HOPB","112","100",2019-10-03 17:40:00,2019-10-03 17:45:00,11.973,2019-10-03,"17:40:00"
"D01","HOPB","112","100",2019-10-03 17:45:00,2019-10-03 17:50:00,11.983,2019-10-03,"17:45:00"
"D01","HOPB","112","100",2019-10-03 17:50:00,2019-10-03 17:55:00,11.993,2019-10-03,"17:50:00"
"D01","HOPB","112","100",2019-10-03 17:55:00,2019-10-03 18:00:00,12.007,2019-10-03,"17:55:00"
"D01","HOPB","112","100",2019-10-03 18:00:00,2019-10-03 18:05:00,12.012,2019-10-03,"18:00:00"
"D01","HOPB","112","100",2019-10-03 18:05:00,2019-10-03 18:10:00,12.013,2019-10-03,"18:05:00"
"D01","HOPB","112","100",2019-10-03 18:10:00,2019-10-03 18:15:00,12.025,2019-10-03,"18:10:00"
"D01","HOPB","112","100",2019-10-03 18:15:00,2019-10-03 18:20:00,12.032,2019-10-03,"18:15:00"
"D01","HOPB","112","100",2019-10-03 18:20:00,2019-10-03 18:25:00,12.033,2019-10-03,"18:20:00"
"D01","HOPB","112","100",2019-10-03 18:25:00,2019-10-03 18:30:00,12.029,2019-10-03,"18:25:00"
"D01","HOPB","112","100",2019-10-03 18:30:00,2019-10-03 18:35:00,12.02,2019-10-03,"18:30:00"
